city,city_zh,city_en,year,pm25_mean_ug_m3,valid_grid_cells,grid_cell_count,source_product,source_version,spatial_method
Melbourne,墨尔本,Melbourne,2022,5.9121,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Melbourne,墨尔本,Melbourne,2023,4.7867,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Melbourne,墨尔本,Melbourne,2024,6.0047,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Mohe,漠河,Mohe,2015,18.0747,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Mohe,漠河,Mohe,2016,13.416,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Mohe,漠河,Mohe,2017,11.5908,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Mohe,漠河,Mohe,2018,11.1517,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Mohe,漠河,Mohe,2019,11.5934,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Mohe,漠河,Mohe,2020,10.5913,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Mohe,漠河,Mohe,2021,12.7371,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Mohe,漠河,Mohe,2022,11.3628,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Mohe,漠河,Mohe,2023,14.8449,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Mohe,漠河,Mohe,2024,17.6209,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nairobi,内罗毕,Nairobi,2015,17.7717,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nairobi,内罗毕,Nairobi,2016,18.0141,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nairobi,内罗毕,Nairobi,2017,17.7135,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nairobi,内罗毕,Nairobi,2018,17.5863,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nairobi,内罗毕,Nairobi,2019,17.3182,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nairobi,内罗毕,Nairobi,2020,18.9773,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nairobi,内罗毕,Nairobi,2021,18.361,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nairobi,内罗毕,Nairobi,2022,15.3419,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nairobi,内罗毕,Nairobi,2023,16.1404,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nairobi,内罗毕,Nairobi,2024,18.1796,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nanjing,南京,Nanjing,2015,60.6707,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nanjing,南京,Nanjing,2016,52.9746,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nanjing,南京,Nanjing,2017,49.7715,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nanjing,南京,Nanjing,2018,48.503,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nanjing,南京,Nanjing,2019,44.8091,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nanjing,南京,Nanjing,2020,38.6325,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nanjing,南京,Nanjing,2021,36.5681,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nanjing,南京,Nanjing,2022,38.7519,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nanjing,南京,Nanjing,2023,41.0192,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nanjing,南京,Nanjing,2024,40.9266,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nanning,南宁,Nanning,2015,39.6397,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nanning,南宁,Nanning,2016,35.4148,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nanning,南宁,Nanning,2017,37.5151,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nanning,南宁,Nanning,2018,36.046,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nanning,南宁,Nanning,2019,33.5503,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nanning,南宁,Nanning,2020,28.6479,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nanning,南宁,Nanning,2021,28.3584,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nanning,南宁,Nanning,2022,27.6018,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nanning,南宁,Nanning,2023,26.9627,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Nanning,南宁,Nanning,2024,26.5561,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
New York,纽约,New York,2015,9.6843,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
New York,纽约,New York,2016,8.3648,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
New York,纽约,New York,2017,8.2809,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
New York,纽约,New York,2018,8.2898,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
New York,纽约,New York,2019,8.0447,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
New York,纽约,New York,2020,7.7688,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
New York,纽约,New York,2021,9.131,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
New York,纽约,New York,2022,7.7775,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
New York,纽约,New York,2023,10.3949,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
New York,纽约,New York,2024,7.9554,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Ningbo,宁波,Ningbo,2015,43.2255,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Ningbo,宁波,Ningbo,2016,36.7328,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Ningbo,宁波,Ningbo,2017,36.0415,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Ningbo,宁波,Ningbo,2018,31.7459,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Ningbo,宁波,Ningbo,2019,29.6386,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Ningbo,宁波,Ningbo,2020,25.7981,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Ningbo,宁波,Ningbo,2021,23.6514,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Ningbo,宁波,Ningbo,2022,25.3068,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Ningbo,宁波,Ningbo,2023,27.9235,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Ningbo,宁波,Ningbo,2024,28.6679,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Paris,巴黎,Paris,2015,14.1794,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Paris,巴黎,Paris,2016,13.4368,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Paris,巴黎,Paris,2017,12.3708,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Paris,巴黎,Paris,2018,13.7305,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Paris,巴黎,Paris,2019,12.1359,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Paris,巴黎,Paris,2020,10.4698,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Paris,巴黎,Paris,2021,11.6786,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Paris,巴黎,Paris,2022,11.8732,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Paris,巴黎,Paris,2023,10.7926,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Paris,巴黎,Paris,2024,10.1116,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Qingdao,青岛,Qingdao,2015,48.5761,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Qingdao,青岛,Qingdao,2016,45.1617,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Qingdao,青岛,Qingdao,2017,38.1026,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Qingdao,青岛,Qingdao,2018,33.6707,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Qingdao,青岛,Qingdao,2019,39.5388,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Qingdao,青岛,Qingdao,2020,32.6749,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Qingdao,青岛,Qingdao,2021,32.7072,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Qingdao,青岛,Qingdao,2022,30.5219,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Qingdao,青岛,Qingdao,2023,33.9036,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Qingdao,青岛,Qingdao,2024,30.4905,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Rome,罗马,Rome,2015,17.1771,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Rome,罗马,Rome,2016,15.3175,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Rome,罗马,Rome,2017,15.6047,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Rome,罗马,Rome,2018,14.5143,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Rome,罗马,Rome,2019,13.969,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Rome,罗马,Rome,2020,13.7702,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Rome,罗马,Rome,2021,13.0463,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Rome,罗马,Rome,2022,14.5868,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Rome,罗马,Rome,2023,14.0557,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Rome,罗马,Rome,2024,12.7675,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
San Francisco,旧金山,San Francisco,2015,8.9824,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
San Francisco,旧金山,San Francisco,2016,7.3215,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
San Francisco,旧金山,San Francisco,2017,10.4106,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
San Francisco,旧金山,San Francisco,2018,11.3423,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
San Francisco,旧金山,San Francisco,2019,7.5577,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
San Francisco,旧金山,San Francisco,2020,11.7617,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
San Francisco,旧金山,San Francisco,2021,9.6757,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
San Francisco,旧金山,San Francisco,2022,8.6383,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
San Francisco,旧金山,San Francisco,2023,7.7723,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
San Francisco,旧金山,San Francisco,2024,8.3705,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Sanya,三亚,Sanya,2015,16.8,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Sanya,三亚,Sanya,2016,15.1369,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Sanya,三亚,Sanya,2017,15.3634,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Sanya,三亚,Sanya,2018,14.4878,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Sanya,三亚,Sanya,2019,12.5861,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Sanya,三亚,Sanya,2020,11.4443,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Sanya,三亚,Sanya,2021,13.2547,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Sanya,三亚,Sanya,2022,11.9386,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Sanya,三亚,Sanya,2023,13.9044,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Sanya,三亚,Sanya,2024,12.4453,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Seattle,西雅图,Seattle,2015,6.7587,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Seattle,西雅图,Seattle,2016,5.4533,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Seattle,西雅图,Seattle,2017,7.8784,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Seattle,西雅图,Seattle,2018,6.5209,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Seattle,西雅图,Seattle,2019,5.2717,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Seattle,西雅图,Seattle,2020,7.6887,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Seattle,西雅图,Seattle,2021,5.6615,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Seattle,西雅图,Seattle,2022,7.066,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Seattle,西雅图,Seattle,2023,5.6631,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Seattle,西雅图,Seattle,2024,5.3335,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Seoul,首尔,Seoul,2015,24.8644,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Seoul,首尔,Seoul,2016,27.0452,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Seoul,首尔,Seoul,2017,25.1955,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Seoul,首尔,Seoul,2018,23.4257,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Seoul,首尔,Seoul,2019,24.7952,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Seoul,首尔,Seoul,2020,22.0737,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Seoul,首尔,Seoul,2021,20.2509,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Seoul,首尔,Seoul,2022,20.1615,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Seoul,首尔,Seoul,2023,21.4582,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Seoul,首尔,Seoul,2024,24.4449,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shanghai,上海,Shanghai,2015,51.8514,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shanghai,上海,Shanghai,2016,44.3677,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shanghai,上海,Shanghai,2017,39.7335,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shanghai,上海,Shanghai,2018,37.14,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shanghai,上海,Shanghai,2019,35.6213,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shanghai,上海,Shanghai,2020,31.9634,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shanghai,上海,Shanghai,2021,29.5087,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shanghai,上海,Shanghai,2022,31.1244,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shanghai,上海,Shanghai,2023,36.6345,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shanghai,上海,Shanghai,2024,35.8854,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shenyang,沈阳,Shenyang,2015,62.8375,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shenyang,沈阳,Shenyang,2016,50.6934,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shenyang,沈阳,Shenyang,2017,49.0484,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shenyang,沈阳,Shenyang,2018,40.942,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shenyang,沈阳,Shenyang,2019,43.6884,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shenyang,沈阳,Shenyang,2020,43.2311,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shenyang,沈阳,Shenyang,2021,38.3118,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shenyang,沈阳,Shenyang,2022,37.3564,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shenyang,沈阳,Shenyang,2023,39.7625,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shenyang,沈阳,Shenyang,2024,40.0086,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shenzhen,深圳,Shenzhen,2015,29.1689,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shenzhen,深圳,Shenzhen,2016,26.5874,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shenzhen,深圳,Shenzhen,2017,28.1794,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shenzhen,深圳,Shenzhen,2018,26.4946,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shenzhen,深圳,Shenzhen,2019,25.5169,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shenzhen,深圳,Shenzhen,2020,20.2586,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shenzhen,深圳,Shenzhen,2021,19.6877,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shenzhen,深圳,Shenzhen,2022,20.9099,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shenzhen,深圳,Shenzhen,2023,20.3788,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shenzhen,深圳,Shenzhen,2024,20.8852,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shijiazhuang,石家庄,Shijiazhuang,2015,90.0988,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shijiazhuang,石家庄,Shijiazhuang,2016,89.9019,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shijiazhuang,石家庄,Shijiazhuang,2017,79.0962,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shijiazhuang,石家庄,Shijiazhuang,2018,67.8744,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shijiazhuang,石家庄,Shijiazhuang,2019,65.0568,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shijiazhuang,石家庄,Shijiazhuang,2020,60.5645,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shijiazhuang,石家庄,Shijiazhuang,2021,53.8703,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shijiazhuang,石家庄,Shijiazhuang,2022,62.5459,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shijiazhuang,石家庄,Shijiazhuang,2023,61.0086,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Shijiazhuang,石家庄,Shijiazhuang,2024,64.9746,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Singapore,新加坡,Singapore,2015,29.6591,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Singapore,新加坡,Singapore,2016,14.8287,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Singapore,新加坡,Singapore,2017,13.2928,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Singapore,新加坡,Singapore,2018,15.4452,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Singapore,新加坡,Singapore,2019,18.3568,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Singapore,新加坡,Singapore,2020,10.7763,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Singapore,新加坡,Singapore,2021,13.8661,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Singapore,新加坡,Singapore,2022,13.1336,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Singapore,新加坡,Singapore,2023,14.6752,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Singapore,新加坡,Singapore,2024,13.5515,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Stockholm,斯德哥尔摩,Stockholm,2015,6.0362,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Stockholm,斯德哥尔摩,Stockholm,2016,5.9778,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Stockholm,斯德哥尔摩,Stockholm,2017,5.2491,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Stockholm,斯德哥尔摩,Stockholm,2018,6.3942,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Stockholm,斯德哥尔摩,Stockholm,2019,5.6488,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Stockholm,斯德哥尔摩,Stockholm,2020,5.689,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Stockholm,斯德哥尔摩,Stockholm,2021,5.8872,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Stockholm,斯德哥尔摩,Stockholm,2022,5.378,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Stockholm,斯德哥尔摩,Stockholm,2023,5.5332,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Stockholm,斯德哥尔摩,Stockholm,2024,5.9715,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Suzhou,苏州,Suzhou,2015,57.3686,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Suzhou,苏州,Suzhou,2016,48.4781,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Suzhou,苏州,Suzhou,2017,45.4228,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Suzhou,苏州,Suzhou,2018,43.2402,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Suzhou,苏州,Suzhou,2019,41.2388,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Suzhou,苏州,Suzhou,2020,34.3934,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Suzhou,苏州,Suzhou,2021,33.1441,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Suzhou,苏州,Suzhou,2022,33.3668,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Suzhou,苏州,Suzhou,2023,36.1654,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Suzhou,苏州,Suzhou,2024,34.5813,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
